booking_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,arrival_date,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
HB-026158,Resort Hotel,0,165,2024,July,29,16,2024-07-16,2,5,1,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,,0,Contract,90.1,0,0
HB-059949,City Hotel,1,74,2024,November,45,4,2024-11-04,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,93.6,0,0
HB-045853,City Hotel,0,98,2023,November,47,23,2023-11-23,1,3,1,0.0,0,BB,IND,Groups,TA/TO,0,0,0,A,A,1,No Deposit,37.0,,0,Transient-Party,70.0,0,0
HB-080604,City Hotel,0,7,2025,July,29,19,2025-07-19,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,3,7,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,0
HB-073049,City Hotel,1,20,2025,August,33,13,2025-08-13,2,0,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.0,0,1
HB-058111,City Hotel,1,154,2024,October,40,6,2024-10-06,0,2,2,0.0,0,BB,IND,Online TA,TA/TO,0,0,0,A,A,4,No Deposit,9.0,,0,Transient,118.8,0,1
HB-063391,City Hotel,1,78,2025,February,7,10,2025-02-10,2,3,2,0.0,0,BB,HUN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,96.9,0,0
HB-036731,Resort Hotel,0,203,2025,May,21,25,2025-05-25,0,3,2,0.0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,223.0,0,Transient-Party,55.0,0,0
HB-062154,City Hotel,1,50,2025,January,1,3,2025-01-03,0,2,1,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,71.28,0,1
HB-115590,City Hotel,0,6,2025,July,27,6,2025-07-06,0,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,129.0,0,0
HB-046368,City Hotel,1,148,2023,December,52,30,2023-12-30,1,4,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21.0,,79,Transient,67.0,0,0
HB-089447,City Hotel,0,1,2024,May,21,21,2024-05-21,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,176.0,0,0
HB-080611,City Hotel,1,51,2023,December,52,30,2023-12-30,0,3,2,2.0,0,BB,PRT,Online TA,TA/TO,0,1,0,F,F,0,No Deposit,9.0,,0,Transient,199.33,0,0
HB-112169,City Hotel,0,153,2025,May,20,15,2025-05-15,1,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,,0,Transient,215.55,0,1
HB-070166,City Hotel,1,41,2025,June,24,11,2025-06-11,2,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,140.0,0,1
HB-031347,Resort Hotel,0,89,2024,December,51,19,2024-12-19,2,5,2,0.0,0,BB,HUN,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,6.0,,0,Transient,46.57,0,0
HB-110931,City Hotel,0,112,2025,April,18,29,2025-04-29,2,3,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,104.4,0,0
HB-046570,City Hotel,0,14,2024,January,2,8,2024-01-08,1,2,1,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,68.85,0,0
HB-049249,City Hotel,1,99,2024,April,15,8,2024-04-08,2,2,2,0.0,0,SC,GRC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,83.25,0,0
HB-082062,City Hotel,0,2,2023,December,51,18,2023-12-18,0,1,2,1.0,0,BB,PRT,Direct,Direct,0,0,0,B,B,1,No Deposit,14.0,,0,Transient,74.25,0,1
HB-031135,Resort Hotel,0,6,2024,December,50,12,2024-12-12,1,3,1,0.0,0,BB,NLD,Direct,Direct,0,0,0,A,C,0,No Deposit,,193.0,0,Transient,39.0,0,0
HB-114911,City Hotel,0,207,2025,June,26,24,2025-06-24,2,2,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,4
HB-111236,City Hotel,0,123,2025,May,18,3,2025-05-03,1,4,2,0.0,0,SC,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,2
HB-031120,Resort Hotel,0,2,2024,December,50,14,2024-12-14,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,355.0,0,Transient,30.0,0,0
HB-038390,Resort Hotel,0,0,2025,July,29,15,2025-07-15,0,1,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,E,1,No Deposit,,,0,Transient-Party,195.0,0,0
HB-049379,City Hotel,1,0,2024,April,15,12,2024-04-12,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,0
HB-098877,City Hotel,0,7,2024,October,40,3,2024-10-03,1,2,1,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,103.18,0,3
HB-007332,Resort Hotel,1,143,2024,August,31,3,2024-08-03,2,5,1,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,211.0,0,0
HB-043348,City Hotel,1,74,2023,September,38,18,2023-09-18,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6.0,,0,Transient-Party,101.5,0,0
HB-018338,Resort Hotel,1,82,2024,February,6,7,2024-02-07,2,0,2,0.0,0,Undefined,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,67.0,,0,Transient-Party,66.0,0,0
HB-077708,City Hotel,0,0,2023,September,38,22,2023-09-22,0,2,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,117.04,0,1
HB-063795,City Hotel,1,52,2025,February,8,21,2025-02-21,0,1,1,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,70.2,0,0
HB-113813,City Hotel,0,108,2025,June,23,8,2025-06-08,1,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,,0,Transient,161.5,0,0
HB-112413,City Hotel,0,84,2025,May,21,22,2025-05-22,1,1,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,144.0,0,0
HB-069913,City Hotel,1,183,2025,June,23,8,2025-06-08,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,86.0,,0,Transient,120.0,0,0
HB-015288,Resort Hotel,0,2,2024,February,5,4,2024-02-04,2,3,1,0.0,0,BB,PRT,Direct,Direct,1,0,1,A,D,1,No Deposit,,,0,Transient-Party,43.8,1,0
HB-040879,City Hotel,0,16,2023,August,32,8,2023-08-08,2,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,0.0,0,0
HB-057429,City Hotel,1,53,2024,September,39,26,2024-09-26,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,0,Transient,105.0,0,0
HB-022539,Resort Hotel,0,3,2024,March,13,27,2024-03-27,1,0,2,1.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,40.25,0,1
HB-040452,City Hotel,0,19,2023,July,30,25,2023-07-25,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
HB-021760,Resort Hotel,0,10,2024,May,18,3,2024-05-03,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,,371.0,0,Transient,42.0,0,1
HB-103607,City Hotel,0,95,2024,December,51,21,2024-12-21,2,5,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,103.7,0,3
HB-099002,City Hotel,0,40,2024,October,40,3,2024-10-03,1,4,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,7.0,,0,Transient,95.48,0,1
HB-072680,City Hotel,1,62,2025,August,31,3,2025-08-03,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,150.0,0,0
HB-097558,City Hotel,0,291,2024,September,38,21,2024-09-21,0,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,1,A,A,0,No Deposit,3.0,,44,Group,117.0,0,1
HB-070481,City Hotel,1,150,2025,June,25,17,2025-06-17,2,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,120.0,0,0
HB-039479,Resort Hotel,0,365,2025,August,33,15,2025-08-15,0,4,2,2.0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,2,No Deposit,240.0,,0,Transient,322.0,0,1
HB-031156,Resort Hotel,0,254,2024,December,50,11,2024-12-11,2,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,3,No Deposit,240.0,,0,Transient,46.8,0,2
HB-027507,Resort Hotel,0,2,2024,August,35,26,2024-08-26,2,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,167.0,0,0
HB-044141,City Hotel,0,85,2023,September,39,30,2023-09-30,0,3,1,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,31.0,,80,Transient-Party,100.0,0,0
HB-103266,City Hotel,0,0,2024,December,51,17,2024-12-17,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,89.0,0,0
HB-101881,City Hotel,0,73,2024,November,46,17,2024-11-17,0,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,102.6,0,1
HB-004087,Resort Hotel,1,140,2024,February,7,12,2024-02-12,0,2,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50.0,0,0
HB-086501,City Hotel,0,72,2024,April,14,2,2024-04-02,1,1,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient-Party,96.3,0,1
HB-042391,City Hotel,0,17,2023,September,36,5,2023-09-05,2,1,1,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,7.0,,0,Transient,69.49,0,1
HB-095789,City Hotel,0,151,2024,August,34,19,2024-08-19,2,3,2,2.0,0,HB,POL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,217.6,0,2
HB-049225,City Hotel,1,115,2024,April,15,8,2024-04-08,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,B,1,No Deposit,1.0,,34,Transient-Party,65.0,0,0
HB-004406,Resort Hotel,1,54,2024,March,11,12,2024-03-12,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2.0,,0,Contract,29.0,0,0
HB-033439,Resort Hotel,0,0,2025,February,8,22,2025-02-22,0,1,2,0.0,0,BB,FIN,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,80.0,1,0
HB-099341,City Hotel,0,271,2024,October,40,5,2024-10-05,2,5,2,0.0,0,BB,BRA,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,90.1,0,4
HB-016007,Resort Hotel,1,181,2023,August,34,24,2023-08-24,1,5,2,2.0,0,HB,PRT,Online TA,TA/TO,0,1,0,G,G,0,No Deposit,240.0,,0,Transient,244.0,0,0
HB-049933,City Hotel,1,68,2024,April,16,21,2024-04-21,0,1,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,137.7,0,1
HB-106126,City Hotel,0,31,2025,February,7,16,2025-02-16,2,3,4,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7.0,,0,Transient,191.39,0,1
HB-005145,Resort Hotel,1,49,2024,April,16,18,2024-04-18,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,79.0,0,1
HB-117204,City Hotel,0,296,2025,July,30,27,2025-07-27,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,B,A,1,No Deposit,9.0,,0,Transient,98.85,0,1
HB-099124,City Hotel,0,9,2024,October,41,7,2024-10-07,1,2,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,166.67,0,0
HB-031322,Resort Hotel,0,5,2024,December,52,26,2024-12-26,1,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,1,A,A,0,No Deposit,314.0,,0,Transient,48.0,0,1
HB-040426,City Hotel,0,110,2023,July,30,25,2023-07-25,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0
HB-033682,Resort Hotel,0,32,2025,February,9,25,2025-02-25,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,,0,Transient-Party,58.0,0,2
HB-054472,City Hotel,1,134,2024,July,29,17,2024-07-17,1,0,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,94.5,0,1
HB-063789,City Hotel,1,7,2025,February,8,20,2025-02-20,1,4,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Contract,68.0,0,0
HB-043856,City Hotel,1,87,2023,September,39,25,2023-09-25,2,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,170.0,0,0
HB-020094,Resort Hotel,0,1,2024,March,13,31,2024-03-31,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,1,0,9,A,E,0,No Deposit,241.0,,0,Transient,51.21,0,1
HB-042223,City Hotel,0,2,2023,September,35,3,2023-09-03,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,133.5,0,2
HB-047334,City Hotel,1,44,2024,February,7,17,2024-02-17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,44.0,,3,Transient,75.0,0,0
HB-029834,Resort Hotel,0,8,2024,November,45,4,2024-11-04,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,68.0,0,2
HB-030545,Resort Hotel,0,151,2024,November,47,19,2024-11-19,2,5,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,314.0,,0,Transient,26.64,0,0
HB-033816,Resort Hotel,0,163,2025,February,9,28,2025-02-28,0,5,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,F,2,No Deposit,240.0,,0,Transient-Party,37.0,0,0
HB-024167,Resort Hotel,0,468,2024,May,19,12,2024-05-12,0,2,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,249.0,,0,Transient-Party,67.0,0,0
HB-088843,City Hotel,0,1,2025,March,13,25,2025-03-25,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,1,0,13,A,E,0,No Deposit,9.0,,0,Transient,98.0,0,1
HB-059068,City Hotel,1,263,2024,October,43,21,2024-10-21,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,110.0,0,0
HB-079512,City Hotel,0,0,2023,October,43,24,2023-10-24,2,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,140.25,0,1
HB-109626,City Hotel,0,79,2025,April,15,11,2025-04-11,0,3,1,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,85.47,0,1
HB-000649,Resort Hotel,0,39,2023,July,30,24,2023-07-24,0,2,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient,107.0,0,0
HB-040025,Resort Hotel,0,41,2025,August,35,29,2025-08-29,2,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,177.5,0,2
HB-109050,City Hotel,0,91,2025,April,14,2,2025-04-02,2,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,4
HB-108407,City Hotel,0,77,2025,March,12,23,2025-03-23,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,106.2,0,1
HB-115592,City Hotel,0,112,2025,July,27,6,2025-07-06,0,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,0
HB-081109,City Hotel,1,82,2024,February,5,2,2024-02-02,0,5,2,0.0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,21,Transient,96.0,0,0
HB-066731,City Hotel,1,47,2025,April,17,24,2025-04-24,1,1,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,126.0,0,0
HB-052410,City Hotel,1,163,2024,June,23,5,2024-06-05,2,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,171.0,,0,Transient,100.0,0,0
HB-009103,Resort Hotel,1,206,2024,October,43,27,2024-10-27,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,10,No Deposit,240.0,,0,Transient,53.79,0,1
HB-088699,City Hotel,0,9,2024,May,19,9,2024-05-09,1,1,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,103.7,0,0
HB-022711,Resort Hotel,0,169,2024,March,13,31,2024-03-31,0,3,2,0.0,0,BB,BEL,Groups,Direct,0,0,0,A,A,1,Refundable,,223.0,0,Transient-Party,66.0,0,0
HB-071468,City Hotel,1,10,2025,July,27,6,2025-07-06,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,118.0,0,1
HB-063820,City Hotel,1,259,2025,February,8,22,2025-02-22,2,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,74.8,0,1
HB-043747,City Hotel,0,86,2023,September,38,24,2023-09-24,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,12.0,,0,Transient-Party,87.5,0,0
HB-020020,Resort Hotel,0,7,2024,March,9,2,2024-03-02,0,1,1,0.0,0,BB,PRT,Direct,Direct,1,0,1,A,F,0,No Deposit,10.0,,0,Transient,31.0,1,0
HB-090780,City Hotel,0,3,2024,June,24,10,2024-06-10,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,2,No Deposit,187.0,,0,Transient-Party,120.0,0,0
HB-079892,City Hotel,0,0,2023,November,44,5,2023-11-05,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,135.0,0,Transient,89.0,0,0
HB-012909,Resort Hotel,1,84,2025,July,30,22,2025-07-22,2,6,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240.0,,0,Transient,225.0,0,1
HB-000735,Resort Hotel,0,27,2023,July,30,27,2023-07-27,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,153.0,0,0
HB-009811,Resort Hotel,1,59,2025,January,1,4,2025-01-04,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,42.0,0,2
HB-035213,Resort Hotel,0,5,2025,April,16,14,2025-04-14,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,130.0,0,1
HB-041565,City Hotel,0,4,2023,August,33,18,2023-08-18,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,9.0,,0,Contract,90.5,0,2
HB-063554,City Hotel,1,63,2025,February,7,14,2025-02-14,0,1,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.2,0,1
HB-016512,Resort Hotel,0,13,2023,August,35,30,2023-08-30,2,0,1,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,,0,Transient,97.8,0,0
HB-114892,City Hotel,0,186,2025,June,26,25,2025-06-25,2,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,1
HB-045702,City Hotel,0,140,2023,November,46,18,2023-11-18,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,29.0,,87,Transient-Party,65.0,0,0
HB-062845,City Hotel,1,59,2025,January,4,23,2025-01-23,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,326.0,,0,Transient,80.0,0,0
HB-111703,City Hotel,0,329,2025,May,19,10,2025-05-10,0,4,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,14,No Deposit,9.0,,0,Transient,104.4,0,2
HB-006430,Resort Hotel,1,16,2024,June,24,10,2024-06-10,2,3,3,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,194.0,0,0
HB-000821,Resort Hotel,0,16,2023,July,31,31,2023-07-31,0,2,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,120.0,0,1
HB-077616,City Hotel,0,1,2024,May,18,5,2024-05-05,0,1,2,0.0,0,BB,PRT,Complementary,Direct,1,0,2,D,G,1,No Deposit,,45.0,0,Transient,0.0,0,0
HB-118139,City Hotel,0,145,2025,August,33,12,2025-08-12,2,1,3,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient-Party,175.5,0,0
HB-079673,City Hotel,0,2,2023,October,44,30,2023-10-30,0,2,2,0.0,0,BB,FIN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,85.0,,0,Group,72.25,0,2
HB-000102,Resort Hotel,0,98,2023,July,27,4,2023-07-04,2,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8.0,,0,Transient,71.55,1,0
HB-036056,Resort Hotel,0,0,2025,May,19,6,2025-05-06,1,1,2,1.0,0,BB,NLD,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,128.0,0,0
HB-002472,Resort Hotel,0,86,2023,October,42,18,2023-10-18,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243.0,,0,Transient,38.25,0,0
HB-033671,Resort Hotel,0,4,2025,February,9,27,2025-02-27,1,0,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,314.0,,0,Transient,54.0,0,0
HB-091514,City Hotel,0,7,2024,June,25,19,2024-06-19,2,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,156.0,0,1
HB-092573,City Hotel,0,20,2024,July,28,8,2024-07-08,0,1,2,1.0,0,BB,CN,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,,0,Transient,158.95,0,1
HB-068325,City Hotel,1,104,2025,May,20,15,2025-05-15,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,170.0,0,0
HB-011761,Resort Hotel,1,247,2025,May,22,28,2025-05-28,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,80.1,0,0
HB-017004,Resort Hotel,0,239,2023,September,38,19,2023-09-19,1,1,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,248.0,,0,Transient-Party,80.0,0,0
HB-102027,City Hotel,0,54,2024,November,47,18,2024-11-18,2,2,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,74.8,0,1
HB-104368,City Hotel,0,4,2025,January,2,10,2025-01-10,0,2,1,0.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,405.0,0,Transient-Party,70.0,0,0
HB-076802,City Hotel,0,0,2023,August,32,11,2023-08-11,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,67.0,0,0
HB-106634,City Hotel,0,8,2025,February,9,26,2025-02-26,2,0,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,97.0,1,0
HB-050590,City Hotel,1,204,2024,May,18,5,2024-05-05,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34.0,,96,Transient,100.0,0,0
HB-056513,City Hotel,1,426,2024,September,36,8,2024-09-08,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
HB-104362,City Hotel,0,41,2025,January,2,8,2025-01-08,2,2,2,0.0,1,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,105.4,0,0
HB-027263,Resort Hotel,0,6,2024,August,34,25,2024-08-25,2,4,2,0.0,0,BB,MAR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,181.0,0,2
HB-013462,Resort Hotel,1,142,2025,August,33,16,2025-08-16,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,229.0,0,2
HB-060849,City Hotel,1,503,2024,November,47,24,2024-11-24,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.8,0,0
HB-052175,City Hotel,1,21,2024,June,22,1,2024-06-01,0,2,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,157.0,0,0
HB-005939,Resort Hotel,0,196,2024,May,20,16,2024-05-16,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,36.0,,0,Transient,41.75,0,0
